"","Date","State","kMWh"
"4718",2019-07-01,"CT",NA
"4719",2019-07-01,"RI",NA
"4720",2019-07-01,"SC",NA
"4721",2019-07-01,"MO",NA
"4722",2019-07-01,"WI",NA
"4723",2019-07-01,"AR",NA
"4724",2019-07-01,"KS",NA
"4725",2019-07-01,"MI",NA
"4726",2019-07-01,"OK",NA
"4727",2019-07-01,"AL",NA
"4728",2019-07-01,"IA",NA
"4729",2019-07-01,"ID",NA
"4730",2019-07-01,"KY",NA
"4731",2019-07-01,"MS",NA
"4732",2019-07-01,"NE",NA
"4733",2019-07-01,"SD",NA
"4734",2019-07-01,"VA",NA
"4735",2019-07-01,"LA",NA
"4736",2019-07-01,"ME",NA
"4737",2019-07-01,"MT",NA
"4738",2019-07-01,"WY",NA
"4739",2019-08-01,"AZ",NA
"4740",2019-08-01,"CA",NA
"4741",2019-08-01,"CO",NA
"4742",2019-08-01,"DE",NA
"4743",2019-08-01,"FL",NA
"4744",2019-08-01,"HI",NA
"4745",2019-08-01,"IL",NA
"4746",2019-08-01,"MA",NA
"4747",2019-08-01,"MD",NA
"4748",2019-08-01,"NC",NA
"4749",2019-08-01,"NJ",NA
"4750",2019-08-01,"NM",NA
"4751",2019-08-01,"NV",NA
"4752",2019-08-01,"NY",NA
"4753",2019-08-01,"OH",NA
"4754",2019-08-01,"OR",NA
"4755",2019-08-01,"PA",NA
"4756",2019-08-01,"TX",NA
"4757",2019-08-01,"VT",NA
"4758",2019-08-01,"WA",NA
"4759",2019-08-01,"GA",NA
"4760",2019-08-01,"IN",NA
"4761",2019-08-01,"MN",NA
"4762",2019-08-01,"TN",NA
"4763",2019-08-01,"UT",NA
"4764",2019-08-01,"CT",NA
"4765",2019-08-01,"RI",NA
"4766",2019-08-01,"SC",NA
"4767",2019-08-01,"MO",NA
"4768",2019-08-01,"WI",NA
"4769",2019-08-01,"AR",NA
"4770",2019-08-01,"KS",NA
"4771",2019-08-01,"MI",NA
"4772",2019-08-01,"OK",NA
"4773",2019-08-01,"AL",NA
"4774",2019-08-01,"IA",NA
"4775",2019-08-01,"ID",NA
"4776",2019-08-01,"KY",NA
"4777",2019-08-01,"MS",NA
"4778",2019-08-01,"NE",NA
"4779",2019-08-01,"SD",NA
"4780",2019-08-01,"VA",NA
"4781",2019-08-01,"LA",NA
"4782",2019-08-01,"ME",NA
"4783",2019-08-01,"MT",NA
"4784",2019-08-01,"WY",NA
"4785",2019-09-01,"AZ",NA
"4786",2019-09-01,"CA",NA
"4787",2019-09-01,"CO",NA
"4788",2019-09-01,"DE",NA
"4789",2019-09-01,"FL",NA
"4790",2019-09-01,"HI",NA
"4791",2019-09-01,"IL",NA
"4792",2019-09-01,"MA",NA
"4793",2019-09-01,"MD",NA
"4794",2019-09-01,"NC",NA
"4795",2019-09-01,"NJ",NA
"4796",2019-09-01,"NM",NA
"4797",2019-09-01,"NV",NA
"4798",2019-09-01,"NY",NA
"4799",2019-09-01,"OH",NA
"4800",2019-09-01,"OR",NA
"4801",2019-09-01,"PA",NA
"4802",2019-09-01,"TX",NA
"4803",2019-09-01,"VT",NA
"4804",2019-09-01,"WA",NA
"4805",2019-09-01,"GA",NA
"4806",2019-09-01,"IN",NA
"4807",2019-09-01,"MN",NA
"4808",2019-09-01,"TN",NA
"4809",2019-09-01,"UT",NA
"4810",2019-09-01,"CT",NA
"4811",2019-09-01,"RI",NA
"4812",2019-09-01,"SC",NA
"4813",2019-09-01,"MO",NA
"4814",2019-09-01,"WI",NA
"4815",2019-09-01,"AR",NA
"4816",2019-09-01,"KS",NA
"4817",2019-09-01,"MI",NA
"4818",2019-09-01,"OK",NA
"4819",2019-09-01,"AL",NA
"4820",2019-09-01,"IA",NA
"4821",2019-09-01,"ID",NA
"4822",2019-09-01,"KY",NA
"4823",2019-09-01,"MS",NA
"4824",2019-09-01,"NE",NA
"4825",2019-09-01,"SD",NA
"4826",2019-09-01,"VA",NA
"4827",2019-09-01,"LA",NA
"4828",2019-09-01,"ME",NA
"4829",2019-09-01,"MT",NA
"4830",2019-09-01,"WY",NA
"4831",2019-10-01,"AZ",NA
"4832",2019-10-01,"CA",NA
"4833",2019-10-01,"CO",NA
"4834",2019-10-01,"DE",NA
"4835",2019-10-01,"FL",NA
"4836",2019-10-01,"HI",NA
"4837",2019-10-01,"IL",NA
"4838",2019-10-01,"MA",NA
"4839",2019-10-01,"MD",NA
"4840",2019-10-01,"NC",NA
"4841",2019-10-01,"NJ",NA
"4842",2019-10-01,"NM",NA
"4843",2019-10-01,"NV",NA
"4844",2019-10-01,"NY",NA
"4845",2019-10-01,"OH",NA
"4846",2019-10-01,"OR",NA
"4847",2019-10-01,"PA",NA
"4848",2019-10-01,"TX",NA
"4849",2019-10-01,"VT",NA
"4850",2019-10-01,"WA",NA
"4851",2019-10-01,"GA",NA
"4852",2019-10-01,"IN",NA
"4853",2019-10-01,"MN",NA
"4854",2019-10-01,"TN",NA
"4855",2019-10-01,"UT",NA
"4856",2019-10-01,"CT",NA
"4857",2019-10-01,"RI",NA
"4858",2019-10-01,"SC",NA
"4859",2019-10-01,"MO",NA
"4860",2019-10-01,"WI",NA
"4861",2019-10-01,"AR",NA
"4862",2019-10-01,"KS",NA
"4863",2019-10-01,"MI",NA
"4864",2019-10-01,"OK",NA
"4865",2019-10-01,"AL",NA
"4866",2019-10-01,"IA",NA
"4867",2019-10-01,"ID",NA
"4868",2019-10-01,"KY",NA
"4869",2019-10-01,"MS",NA
"4870",2019-10-01,"NE",NA
"4871",2019-10-01,"SD",NA
"4872",2019-10-01,"VA",NA
"4873",2019-10-01,"LA",NA
"4874",2019-10-01,"ME",NA
"4875",2019-10-01,"MT",NA
"4876",2019-10-01,"WY",NA
"4877",2019-11-01,"AZ",NA
"4878",2019-11-01,"CA",NA
"4879",2019-11-01,"CO",NA
"4880",2019-11-01,"DE",NA
"4881",2019-11-01,"FL",NA
"4882",2019-11-01,"HI",NA
"4883",2019-11-01,"IL",NA
"4884",2019-11-01,"MA",NA
"4885",2019-11-01,"MD",NA
"4886",2019-11-01,"NC",NA
"4887",2019-11-01,"NJ",NA
"4888",2019-11-01,"NM",NA
"4889",2019-11-01,"NV",NA
"4890",2019-11-01,"NY",NA
"4891",2019-11-01,"OH",NA
"4892",2019-11-01,"OR",NA
"4893",2019-11-01,"PA",NA
"4894",2019-11-01,"TX",NA
"4895",2019-11-01,"VT",NA
"4896",2019-11-01,"WA",NA
"4897",2019-11-01,"GA",NA
"4898",2019-11-01,"IN",NA
"4899",2019-11-01,"MN",NA
"4900",2019-11-01,"TN",NA
"4901",2019-11-01,"UT",NA
"4902",2019-11-01,"CT",NA
"4903",2019-11-01,"RI",NA
"4904",2019-11-01,"SC",NA
"4905",2019-11-01,"MO",NA
"4906",2019-11-01,"WI",NA
"4907",2019-11-01,"AR",NA
"4908",2019-11-01,"KS",NA
"4909",2019-11-01,"MI",NA
"4910",2019-11-01,"OK",NA
"4911",2019-11-01,"AL",NA
"4912",2019-11-01,"IA",NA
"4913",2019-11-01,"ID",NA
"4914",2019-11-01,"KY",NA
"4915",2019-11-01,"MS",NA
"4916",2019-11-01,"NE",NA
"4917",2019-11-01,"SD",NA
"4918",2019-11-01,"VA",NA
"4919",2019-11-01,"LA",NA
"4920",2019-11-01,"ME",NA
"4921",2019-11-01,"MT",NA
"4922",2019-11-01,"WY",NA
"4923",2019-12-01,"AZ",NA
"4924",2019-12-01,"CA",NA
"4925",2019-12-01,"CO",NA
"4926",2019-12-01,"DE",NA
"4927",2019-12-01,"FL",NA
"4928",2019-12-01,"HI",NA
"4929",2019-12-01,"IL",NA
"4930",2019-12-01,"MA",NA
"4931",2019-12-01,"MD",NA
"4932",2019-12-01,"NC",NA
"4933",2019-12-01,"NJ",NA
"4934",2019-12-01,"NM",NA
"4935",2019-12-01,"NV",NA
"4936",2019-12-01,"NY",NA
"4937",2019-12-01,"OH",NA
"4938",2019-12-01,"OR",NA
"4939",2019-12-01,"PA",NA
"4940",2019-12-01,"TX",NA
"4941",2019-12-01,"VT",NA
"4942",2019-12-01,"WA",NA
"4943",2019-12-01,"GA",NA
"4944",2019-12-01,"IN",NA
"4945",2019-12-01,"MN",NA
"4946",2019-12-01,"TN",NA
"4947",2019-12-01,"UT",NA
"4948",2019-12-01,"CT",NA
"4949",2019-12-01,"RI",NA
"4950",2019-12-01,"SC",NA
"4951",2019-12-01,"MO",NA
"4952",2019-12-01,"WI",NA
"4953",2019-12-01,"AR",NA
"4954",2019-12-01,"KS",NA
"4955",2019-12-01,"MI",NA
"4956",2019-12-01,"OK",NA
"4957",2019-12-01,"AL",NA
"4958",2019-12-01,"IA",NA
"4959",2019-12-01,"ID",NA
"4960",2019-12-01,"KY",NA
"4961",2019-12-01,"MS",NA
"4962",2019-12-01,"NE",NA
"4963",2019-12-01,"SD",NA
"4964",2019-12-01,"VA",NA
"4965",2019-12-01,"LA",NA
"4966",2019-12-01,"ME",NA
"4967",2019-12-01,"MT",NA
"4968",2019-12-01,"WY",NA
